0.01
0.01
0.08
0.01
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.50
0.05
0.01
0.84
0.31
0.58
0.01
0.09
0.39
0.64
0.01
0.01
0.00
0.44
0.01
0.01
0.03
0.01
0.01
0.45
0.01
0.68
0.02
0.31
0.01
0.02
0.01
0.01
0.01
0.14
0.03
0.01
0.01
0.02
0.01
0.01
0.67
0.02
0.01
0.01
0.01
0.01
1.00
0.01
0.61
0.01
0.01
0.47
0.02
0.38
0.01
0.01
0.23
0.54
0.06
0.01
0.01
0.02
0.03
0.40
0.01
0.01
0.74
0.01
0.28
0.02
0.01
0.61
0.39
0.01
0.03
0.01
0.02
0.01
0.24
0.04
0.02
0.00
0.01
0.01
0.01
0.57
0.01
0.01
0.01
0.02
0.05
0.01
0.99
0.01
0.01
0.01
0.01
0.01
0.02
0.01
0.71
0.01
0.01
0.02
0.19
0.01
0.01
0.01
0.01
0.52
0.01
0.02
0.05
0.01
0.02
0.46
0.01
0.39
0.01
0.14
0.02
0.07
0.01
0.02
0.01
0.05
0.01
0.25
0.03
0.08
0.01
0.74
0.01
1.00
0.01
0.01
0.02
1.00
0.63
0.01
0.69
0.04
0.02
0.05
0.01
0.01
0.01
0.02
0.01
0.01
0.01
0.07
0.01
0.01
0.69
0.01
0.01
0.01
0.35
0.01
0.02
0.01
0.15
0.01
0.01
0.64
0.86
0.02
0.07
0.01
0.01
0.03
0.00
0.11
0.04
0.30
0.05
1.00
1.00
0.01
0.45
0.03
0.47
0.01
0.12
0.02
0.86
0.01
0.01
0.01
0.84
0.04
0.01
0.01
0.01
0.06
0.03
1.00
0.06
0.41
0.83
0.01
0.00
0.06
0.01
0.01
0.63
0.01
0.02
0.07
0.01
0.02
0.01
0.08
0.05
0.01
0.03
0.13
0.01
0.01
0.01
0.04
0.00
0.01
0.28
0.02
0.02
0.59
0.38
0.96
0.01
0.00
0.33
0.01
0.02
0.01
0.92
0.02
0.38
0.01
0.45
0.57
0.36
0.15
0.01
0.14
0.01
0.02
0.02
0.30
0.01
0.02
0.01
0.06
0.01
0.01
0.03
0.52
0.01
0.01
0.02
0.05
0.06
0.01
0.02
0.06
0.37
0.01
0.02
0.01
0.10
0.24
0.01
0.02
0.04
0.01
0.57
0.02
0.01
0.01
0.93
0.04
0.01
0.01
0.37
0.02
0.51
0.01
0.01
0.08
0.51
0.03
0.01
0.47
0.12
0.01
0.01
0.01
0.88
0.85
0.97
0.01
0.01
0.01
0.13
0.02
0.51
0.06
0.82
1.00
0.01
0.01
0.50
0.01
0.50
0.01
0.33
0.01
0.06
0.01
0.66
0.12
0.01
0.01
0.02
0.16
0.03
0.01
0.02
0.17
0.91
0.06
0.01
0.51
0.03
1.00
0.01
0.01
0.04
0.01
0.05
0.01
0.01
0.04
0.01
0.11
0.53
0.02
0.66
0.08
0.02
0.59
0.06
0.03
0.37
0.01
0.01
0.30
0.05
0.74
0.01
0.26
0.01
0.62
0.82
0.01
0.37
1.00
0.01
0.45
0.21
0.01
0.01
0.01
0.01
0.07
0.07
0.91
0.01
0.68
0.01
0.01
0.01
0.03
0.01
0.88
0.01
0.01
0.56
0.01
0.00
0.01
0.04
0.03
0.50
0.21
0.01
0.01
0.01
0.01
0.01
0.03
0.01
0.01
0.03
0.01
0.01
0.46
0.02
0.00
0.01
0.01
0.01
0.83
0.03
0.03
0.51
0.35
0.01
0.01
0.12
0.01
0.01
1.00
0.02
0.02
0.01
0.01
0.00
0.02
0.01
0.01
0.03
0.02
0.02
0.01
0.01
0.01
0.02
0.00
0.01
0.43
0.06
0.01
0.74
1.00
0.63
0.01
0.05
0.01
0.27
0.14
0.01
0.07
0.01
0.01
0.01
1.00
0.02
0.01
0.01
0.05
0.01
0.01
0.42
0.03
0.58
0.08
0.01
0.01
0.06
0.02
0.01
0.02
0.01
0.03
0.03
0.07
0.72
0.29
0.01
0.02
0.01
0.01
0.04
0.01
0.03
0.01
0.01
0.01
0.84
0.01
0.03
